,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
91,3110745f,201503,Stores,B,21.234,2,12,2,11,0,-1,0.0428,0.0039,0.0,0.0,L,26387251,14edd834,583c131b,8658f96d,3.0,0.0,Spring
100,3b325781,201503,Online,B,21.234,2,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,2.0,0.0,Spring
102,3bd9012a,201503,Online,B,15.383,1,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,1.0,0.0,Spring
104,3cdb954f,201503,Online,B,14.482999999999999,6,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,5.0,0.0,Spring
105,3cdb954f,201503,Stores,A,15.833,5,2,2,0,0,0,0.0428,0.0155,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,6.0,0.0,Spring
106,3cdb954f,201503,Stores,B,14.482999999999999,58,105,40,65,0,0,0.8784,0.2176,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,50.0,0.0,Spring
112,4f6eec3c,201503,Online,B,18.984,1,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,2.0,0.0,Spring
114,5334cae3,201503,Online,B,17.183,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,2.0,0.0,Spring
115,5334cae3,201503,Stores,B,17.183,6,9,3,6,0,0,0.0466,0.0155,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,5.0,0.0,Spring
118,59e5de32,201503,Online,B,15.383,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,5.0,0.0,Spring
119,651b3aec,201503,Stores,B,17.183,7,15,5,10,0,0,0.0933,0.0194,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,5.0,0.0,Spring
120,661633e,201503,Online,B,25.735,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,596023b5,3ae5b37c,2.0,0.0,Spring
121,661633e,201503,Stores,B,25.735,3,6,3,3,0,0,0.10099999999999999,0.0117,0.0,0.0,L,26387251,14edd834,596023b5,3ae5b37c,3.0,0.0,Spring
123,6ef73d16,201503,Online,B,14.482999999999999,14,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,10.0,0.0,Spring
124,6ef73d16,201503,Stores,A,15.833,6,4,4,0,0,0,0.1244,0.0233,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,5.0,0.0,Spring
126,7c3602f1,201503,Stores,A,18.084,14,9,9,0,0,0,0.2759,0.0622,0.0,0.0,L,26387251,c3567a18,3225bef8,89e9401c,10.0,0.0,Spring
128,7fc58fd9,201503,Online,B,18.084,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,2.0,0.0,Spring
129,7fc58fd9,201503,Stores,A,20.334,2,1,1,0,0,0,0.035,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,3.0,0.0,Spring
130,7fc58fd9,201503,Stores,B,18.084,36,84,45,39,0,0,0.9094,0.1438,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,34.0,0.0,Spring
132,8c66ba5e,201503,Online,B,17.183,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,2.0,0.0,Spring
133,8c66ba5e,201503,Stores,A,19.209,14,10,10,0,0,0,0.1593,0.0466,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,16.0,0.0,Spring
134,8c66ba5e,201503,Stores,B,17.183,156,382,107,127,74,74,0.82785,0.4858,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,150.0,0.0,Spring
136,8f22ae9a,201503,Online,B,14.482999999999999,6,6,0,6,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,8.0,0.0,Spring
137,8f22ae9a,201503,Stores,B,14.482999999999999,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,1.0,0.0,Spring
138,95cbb6f0,201503,Stores,A,21.684,3,7,7,0,0,0,0.1399,0.0078,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,3.0,0.0,Spring
140,9bf240d3,201503,Online,B,18.084,6,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,6.0,0.0,Spring
141,9bf240d3,201503,Stores,A,20.334,4,1,1,0,0,0,0.0311,0.0117,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,3.0,0.0,Spring
142,9ceab569,201503,Stores,A,14.482999999999999,3,4,4,0,0,0,0.1244,0.0155,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,5.0,0.0,Spring
144,ae84e7c2,201503,Online,B,18.084,3,7,0,7,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,aafc0c06,2.0,0.0,Spring
153,ba4fe7e1,201503,Online,B,14.482999999999999,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,3.0,0.0,Spring
154,ba4fe7e1,201503,Stores,B,14.482999999999999,10,39,16,22,0,1,0.2876,0.0311,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,10.0,0.0,Spring
155,bc79b74,201503,Online,B,15.383,2,2,0,0,2,0,0.0,0.0039,0.0,0.0,L,26387251,cd1e4750,cd1e4750,4f7e2f99,1.0,0.0,Spring
156,bf89cd7f,201503,Stores,B,16.283,129,253,75,91,0,87,0.8842,0.3576,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,350.0,0.0,Spring
160,c52b07,201503,Stores,B,11.782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,1.0,0.0,Spring
163,c9fa9e92,201503,Online,B,18.984,2,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,2.0,0.0,Spring
165,cdbc1e33,201503,Online,B,15.383,1,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,4b4c5fa5,2.0,0.0,Spring
180,e5500fac,201503,Online,B,15.383,6,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,38b52c5e,faf33996,5.0,0.0,Spring
183,e5af4e6,201503,Stores,A,19.209,2,3,3,0,0,0,0.0622,0.0078,0.0,0.0,L,26387251,c3567a18,8face522,cbfb9701,2.0,0.0,Spring
184,e877c846,201503,Online,B,15.383,4,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,4.0,0.0,Spring
185,e877c846,201503,Stores,A,16.958,7,3,3,0,0,0,0.0816,0.0233,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,5.0,0.0,Spring
192,f78746ea,201503,Online,B,14.482999999999999,5,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,3.0,0.0,Spring
200,fe4f3f4b,201503,Online,B,18.084,10,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,12.0,0.0,Spring
201,fe4f3f4b,201503,Stores,A,20.334,20,5,5,0,0,0,0.1477,0.0622,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,16.0,0.0,Spring
202,fe4f3f4b,201503,Stores,B,18.084,207,135,79,56,0,0,0.82005,0.5363,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,220.0,0.0,Spring
204,135fc45e,201504,Stores,B,18.984,3,38,6,33,0,-1,0.10099999999999999,0.0078,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,4.0,0.0,Spring
212,25e07883,201504,Stores,B,13.583,16,3,3,0,0,0,0.1904,0.0661,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,11.0,0.0,Spring
221,3110745f,201504,Online,B,21.234,2,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,583c131b,8658f96d,2.0,0.0,Spring
222,3110745f,201504,Stores,B,21.234,3,12,2,11,0,-1,0.0466,0.0117,0.0,0.0,L,26387251,14edd834,583c131b,8658f96d,2.0,0.0,Spring
226,34e7353c,201504,Stores,B,14.482999999999999,0,58,0,21,14,23,0.0,0.0,0.0,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,21.0,0.0,Spring
237,3b325781,201504,Online,B,21.234,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,2.0,0.0,Spring
239,3bd9012a,201504,Online,B,15.383,1,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,3.0,0.0,Spring
241,3cdb954f,201504,Online,B,14.482999999999999,5,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,5.0,0.0,Spring
242,3cdb954f,201504,Stores,A,15.833,6,2,2,0,0,0,0.0428,0.0155,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,6.0,0.0,Spring
243,3cdb954f,201504,Stores,B,14.482999999999999,50,98,45,54,0,-1,0.8784,0.20600000000000002,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,51.0,0.0,Spring
252,431eec16,201504,Online,B,18.084,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,688dad2b,2.0,0.0,Spring
257,46bd054b,201504,Online,B,12.683,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,3.0,0.0,Spring
258,46bd054b,201504,Stores,A,13.357999999999999,0,2,2,0,0,0,0.0544,0.0,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,3.0,0.0,Spring
259,46bd054b,201504,Stores,B,12.683,24,65,28,21,0,16,0.8706,0.1244,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,36.0,0.0,Spring
260,4f6eec3c,201504,Online,B,18.984,2,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,1.0,0.0,Spring
262,5334cae3,201504,Online,B,17.183,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,2.0,0.0,Spring
263,5334cae3,201504,Stores,B,17.183,5,9,3,6,0,0,0.0505,0.0194,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,6.0,0.0,Spring
264,542a08df,201504,Online,B,11.782,2,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,2.0,0.0,Spring
266,59cced2d,201504,Online,B,17.183,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,3.0,0.0,Spring
267,59cced2d,201504,Stores,A,19.209,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,1.0,0.0,Spring
268,59cced2d,201504,Stores,B,17.183,33,56,18,14,24,0,0.4547,0.136,0.0,0.0,L,26387251,c3567a18,3225bef8,7ba805a4,46.0,0.0,Spring
271,59e5de32,201504,Online,B,15.383,5,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,3.0,0.0,Spring
272,59e5de32,201504,Stores,A,16.958,4,5,5,0,0,0,0.1438,0.0117,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,11.0,0.0,Spring
273,59e5de32,201504,Stores,B,15.383,39,198,69,130,0,-1,0.8142,0.1399,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,78.0,0.0,Spring
275,651b3aec,201504,Stores,B,17.183,5,14,5,9,0,0,0.0972,0.0155,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,6.0,0.0,Spring
276,661633e,201504,Online,B,25.735,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,596023b5,3ae5b37c,3.0,0.0,Spring
277,661633e,201504,Stores,B,25.735,3,6,3,3,0,0,0.1049,0.0117,0.0,0.0,L,26387251,14edd834,596023b5,3ae5b37c,4.0,0.0,Spring
281,6ef73d16,201504,Online,B,14.482999999999999,10,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,9.0,0.0,Spring
282,6ef73d16,201504,Stores,A,15.833,5,4,4,0,0,0,0.1244,0.0194,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,5.0,0.0,Spring
286,75b68537,201504,Online,B,22.585,1,10,0,5,0,5,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,596023b5,3df8175a,3.0,0.0,Spring
287,7a57fc5d,201504,Stores,A,14.482999999999999,2,4,4,0,0,0,0.1205,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,3.0,0.0,Spring
288,7a57fc5d,201504,Stores,B,13.583,33,82,43,8,32,-1,0.6782,0.1516,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,61.0,0.0,Spring
289,7c3602f1,201504,Online,B,16.283,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,3225bef8,89e9401c,2.0,0.0,Spring
290,7c3602f1,201504,Stores,A,18.084,10,10,10,0,0,0,0.2721,0.0544,0.0,0.0,L,26387251,c3567a18,3225bef8,89e9401c,12.0,0.0,Spring
293,7fc58fd9,201504,Online,B,18.084,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,2.0,0.0,Spring
294,7fc58fd9,201504,Stores,A,20.334,3,2,2,0,0,0,0.035,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,2.0,0.0,Spring
295,7fc58fd9,201504,Stores,B,18.084,34,80,46,34,0,0,0.9211,0.1632,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,36.0,0.0,Spring
296,80b76c7f,201504,Stores,A,16.958,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,0.0,0.0,Spring
298,8.60E+11,201504,Online,B,16.283,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,5.0,0.0,Spring
299,8.60E+11,201504,Stores,A,18.084,2,1,1,0,0,0,0.0311,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,3.0,0.0,Spring
300,8.60E+11,201504,Stores,B,16.283,66,108,44,65,0,-1,0.9017,0.20600000000000002,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,97.0,0.0,Spring
301,85ba7d47,201504,Stores,B,16.283,5,146,18,22,35,71,0.3498,0.0155,0.0,0.0,L,26387251,c3567a18,1ed9f279,fa805c6,147.0,0.0,Spring
304,88423fb3,201504,Online,B,18.084,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,688dad2b,1.0,0.0,Spring
306,8c66ba5e,201504,Online,B,17.183,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,2.0,0.0,Spring
307,8c66ba5e,201504,Stores,A,19.209,16,9,9,0,0,0,0.1593,0.0583,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,21.0,0.0,Spring
308,8c66ba5e,201504,Stores,B,17.183,150,368,105,189,0,74,0.82395,0.5052,0.0,0.0,L,26387251,c3567a18,c7b04e18,f482aa82,157.0,0.0,Spring
310,8f22ae9a,201504,Online,B,14.482999999999999,8,6,0,6,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,6.0,0.0,Spring
311,8f22ae9a,201504,Stores,B,14.482999999999999,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,1.0,0.0,Spring
312,95cbb6f0,201504,Stores,A,21.684,3,7,7,0,0,0,0.1399,0.0078,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,3.0,0.0,Spring
315,9bf240d3,201504,Online,B,18.084,6,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,5.0,0.0,Spring
316,9bf240d3,201504,Stores,A,20.334,3,2,2,0,0,0,0.0311,0.0117,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,4.0,0.0,Spring
317,9ceab569,201504,Stores,A,14.482999999999999,5,4,4,0,0,0,0.1244,0.0233,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,5.0,0.0,Spring
318,9e579e08,201504,Stores,B,14.933,1,0,0,0,0,0,0.0,0.0039,4.9510000000000005,0.0,L,26387251,c3567a18,8face522,688dad2b,1.0,0.0,Spring
322,a968cf10,201504,Online,B,18.084,2,7,0,7,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,aafc0c06,2.0,0.0,Spring
324,ae84e7c2,201504,Online,B,18.084,2,7,0,7,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,aafc0c06,3.0,0.0,Spring
338,ba4fe7e1,201504,Online,B,14.482999999999999,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,3.0,0.0,Spring
339,ba4fe7e1,201504,Stores,B,14.482999999999999,10,37,16,21,0,0,0.2876,0.0389,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,12.0,0.0,Spring
341,bc79b74,201504,Online,B,15.383,1,2,0,0,2,0,0.0,0.0039,0.0,0.0,L,26387251,cd1e4750,cd1e4750,4f7e2f99,1.0,0.0,Spring
342,bf89cd7f,201504,Stores,A,18.084,25,11,11,0,0,0,0.2798,0.0855,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,33.0,0.0,Spring
343,bf89cd7f,201504,Stores,B,16.283,350,124,73,52,0,-1,0.9172,0.8395,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,359.0,0.0,Spring
349,c25f5e64,201504,Stores,B,15.383,47,94,52,42,0,0,0.54025,0.1749,0.0,0.0,L,26387251,c3567a18,38b52c5e,aafc0c06,136.0,0.0,Spring
351,c52b07,201504,Stores,B,11.782,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,ef307285,1.0,0.0,Spring
354,c863b1ae,201504,Online,B,18.084,1,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,14edd834,96d57a3c,3906b741,2.0,0.0,Spring
355,c9fa9e92,201504,Online,B,18.984,2,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,641d430c,2.0,0.0,Spring
358,cdbc1e33,201504,Online,B,15.383,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,c7b04e18,4b4c5fa5,2.0,0.0,Spring
363,d7a17841,201504,Stores,B,18.084,2,6,3,4,0,-1,0.0855,0.0078,0.0,0.0,L,26387251,14edd834,96d57a3c,4e83142f,5.0,0.0,Spring
375,e5500fac,201504,Online,B,15.383,5,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,38b52c5e,faf33996,5.0,0.0,Spring
378,e5af4e6,201504,Stores,A,19.209,2,3,3,0,0,0,0.0622,0.0039,0.0,0.0,L,26387251,c3567a18,8face522,cbfb9701,4.0,0.0,Spring
379,e62a9699,201504,Online,B,12.683,1,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,2.0,0.0,Spring
380,e62a9699,201504,Stores,A,13.357999999999999,2,9,9,0,0,0,0.2604,0.0078,0.0,0.0,L,26387251,c3567a18,1ed9f279,6797d7af,6.0,0.0,Spring
